voltage_run_6_spot_3_10	absJ_run_6_spot_3_10	J_run_6_spot_3_10	current_run_6_spot_3_10	time_run_6_spot_3_10	
4.500000E-1	2.138674E+0	2.138674E+0	3.317947E-5	8.534668E+1
5.000000E-1	2.570107E+0	2.570107E+0	3.987274E-5	8.571484E+1
5.000000E-1	2.606335E+0	2.606335E+0	4.043478E-5	8.608203E+1
4.500000E-1	2.280659E+0	2.280659E+0	3.538223E-5	8.645020E+1
4.000000E-1	1.985741E+0	1.985741E+0	3.080686E-5	8.681836E+1
3.500000E-1	1.658402E+0	1.658402E+0	2.572851E-5	8.718555E+1
3.000000E-1	1.369487E+0	1.369487E+0	2.124627E-5	8.755371E+1
2.500000E-1	1.100055E+0	1.100055E+0	1.706630E-5	8.792188E+1
2.000000E-1	8.416274E-1	8.416274E-1	1.305704E-5	8.828906E+1
1.500000E-1	6.085743E-1	6.085743E-1	9.441445E-6	8.903711E+1
1.000000E-1	3.892194E-1	3.892194E-1	6.038365E-6	8.940430E+1
5.000000E-2	1.885808E-1	1.885808E-1	2.925650E-6	8.977246E+1
0.000000E+0	1.616285E-4	-1.616285E-4	-2.507511E-9	9.051367E+1
-5.000000E-2	1.831504E-1	-1.831504E-1	-2.841402E-6	9.125488E+1
-1.000000E-1	3.661959E-1	-3.661959E-1	-5.681177E-6	9.162305E+1
-1.500000E-1	5.563474E-1	-5.563474E-1	-8.631194E-6	9.199023E+1
-2.000000E-1	7.513118E-1	-7.513118E-1	-1.165588E-5	9.310547E+1
-2.500000E-1	9.590108E-1	-9.590108E-1	-1.487813E-5	9.347266E+1
-3.000000E-1	1.181632E+0	-1.181632E+0	-1.833189E-5	9.384082E+1
-3.500000E-1	1.417527E+0	-1.417527E+0	-2.199157E-5	9.420801E+1
-4.000000E-1	1.667158E+0	-1.667158E+0	-2.586436E-5	9.457617E+1
-4.500000E-1	1.915985E+0	-1.915985E+0	-2.972466E-5	9.494434E+1
-5.000000E-1	2.172149E+0	-2.172149E+0	-3.369880E-5	9.531152E+1
-5.000000E-1	2.155898E+0	-2.155898E+0	-3.344669E-5	9.567969E+1
-4.500000E-1	1.878287E+0	-1.878287E+0	-2.913982E-5	9.604688E+1
-4.000000E-1	1.625710E+0	-1.625710E+0	-2.522132E-5	9.641504E+1
-3.500000E-1	1.373365E+0	-1.373365E+0	-2.130643E-5	9.678320E+1
-3.000000E-1	1.161483E+0	-1.161483E+0	-1.801929E-5	9.715039E+1
-2.500000E-1	9.558376E-1	-9.558376E-1	-1.482890E-5	9.751855E+1
-2.000000E-1	7.575926E-1	-7.575926E-1	-1.175332E-5	9.788574E+1
-1.500000E-1	5.713293E-1	-5.713293E-1	-8.863624E-6	9.863379E+1
-1.000000E-1	3.804903E-1	-3.804903E-1	-5.902941E-6	9.900098E+1
-5.000000E-2	1.912447E-1	-1.912447E-1	-2.966977E-6	9.936914E+1
0.000000E+0	1.995698E-4	-1.995698E-4	-3.096133E-9	1.004834E+2
0.000000E+0	1.759491E-4	-1.759491E-4	-2.729681E-9	1.008516E+2
5.000000E-2	1.965864E-1	1.965864E-1	3.049849E-6	1.015928E+2
1.000000E-1	4.089206E-1	4.089206E-1	6.344010E-6	1.019609E+2
1.500000E-1	6.394813E-1	6.394813E-1	9.920937E-6	1.023281E+2
2.000000E-1	9.083690E-1	9.083690E-1	1.409247E-5	1.034434E+2
2.500000E-1	1.187365E+0	1.187365E+0	1.842083E-5	1.038105E+2
3.000000E-1	3.463087E+3	3.463087E+3	5.372647E-2	1.045498E+2
3.500000E-1	4.597926E+3	4.597926E+3	7.133240E-2	1.049170E+2
4.000000E-1	5.958778E+3	5.958778E+3	9.244470E-2	1.052852E+2
4.500000E-1	6.767639E+3	6.767639E+3	1.049934E-1	1.056533E+2
5.000000E-1	6.767645E+3	6.767645E+3	1.049935E-1	1.060215E+2
5.000000E-1	6.767645E+3	6.767645E+3	1.049935E-1	1.063887E+2
4.500000E-1	6.767645E+3	6.767645E+3	1.049935E-1	1.067568E+2
4.000000E-1	6.558351E+3	6.558351E+3	1.017465E-1	1.071250E+2
3.500000E-1	5.760038E+3	5.760038E+3	8.936145E-2	1.074922E+2
3.000000E-1	4.941728E+3	4.941728E+3	7.666616E-2	1.078604E+2
2.500000E-1	4.112382E+3	4.112382E+3	6.379966E-2	1.082285E+2
2.000000E-1	3.286495E+3	3.286495E+3	5.098680E-2	1.085957E+2
1.500000E-1	2.460585E+3	2.460585E+3	3.817360E-2	1.089639E+2
1.000000E-1	1.636767E+3	1.636767E+3	2.539286E-2	1.093320E+2
5.000000E-2	8.153512E+2	8.153512E+2	1.264939E-2	1.097002E+2
0.000000E+0	1.271267E+0	-1.271267E+0	-1.972249E-5	1.104395E+2
-5.000000E-2	8.122927E+2	-8.122927E+2	-1.260194E-2	1.111787E+2
-1.000000E-1	1.619408E+3	-1.619408E+3	-2.512355E-2	1.115459E+2
-1.500000E-1	2.419769E+3	-2.419769E+3	-3.754039E-2	1.119141E+2
-2.000000E-1	3.217289E+3	-3.217289E+3	-4.991315E-2	1.122822E+2
-2.500000E-1	4.013435E+3	-4.013435E+3	-6.226458E-2	1.126494E+2
-3.000000E-1	4.801432E+3	-4.801432E+3	-7.448959E-2	1.130176E+2
-3.500000E-1	5.611552E+3	-5.611552E+3	-8.705783E-2	1.133857E+2
-4.000000E-1	6.458177E+3	-6.458177E+3	-1.001924E-1	1.137539E+2
-4.500000E-1	6.768148E+3	-6.768148E+3	-1.050013E-1	1.141211E+2
-5.000000E-1	6.768148E+3	-6.768148E+3	-1.050013E-1	1.144893E+2
-5.000000E-1	6.768148E+3	-6.768148E+3	-1.050013E-1	1.148574E+2
-4.500000E-1	6.768148E+3	-6.768148E+3	-1.050013E-1	1.152246E+2
-4.000000E-1	6.525883E+3	-6.525883E+3	-1.012428E-1	1.155928E+2
-3.500000E-1	5.710356E+3	-5.710356E+3	-8.859068E-2	1.159609E+2
-3.000000E-1	4.944237E+3	-4.944237E+3	-7.670508E-2	1.163291E+2
-2.500000E-1	4.119036E+3	-4.119036E+3	-6.390288E-2	1.166963E+2
-2.000000E-1	3.292683E+3	-3.292683E+3	-5.108280E-2	1.170645E+2
-1.500000E-1	2.468437E+3	-2.468437E+3	-3.829543E-2	1.174326E+2
-1.000000E-1	1.643785E+3	-1.643785E+3	-2.550174E-2	1.177998E+2
-5.000000E-2	8.221838E+2	-8.221838E+2	-1.275539E-2	1.181680E+2
0.000000E+0	1.529606E+0	-1.529606E+0	-2.373036E-5	1.189072E+2
0.000000E+0	1.266562E+0	-1.266562E+0	-1.964949E-5	1.192754E+2
5.000000E-2	8.122792E+2	8.122792E+2	1.260173E-2	1.200146E+2
1.000000E-1	1.624359E+3	1.624359E+3	2.520036E-2	1.203818E+2
1.500000E-1	2.434257E+3	2.434257E+3	3.776515E-2	1.207500E+2
2.000000E-1	3.241862E+3	3.241862E+3	5.029437E-2	1.211182E+2
2.500000E-1	4.056086E+3	4.056086E+3	6.292628E-2	1.214854E+2
3.000000E-1	4.874948E+3	4.874948E+3	7.563012E-2	1.218535E+2
3.500000E-1	5.710527E+3	5.710527E+3	8.859333E-2	1.222217E+2
4.000000E-1	6.575568E+3	6.575568E+3	1.020136E-1	1.225898E+2
4.500000E-1	6.767645E+3	6.767645E+3	1.049935E-1	1.229570E+2
5.000000E-1	6.767645E+3	6.767645E+3	1.049935E-1	1.233252E+2
5.000000E-1	6.767645E+3	6.767645E+3	1.049935E-1	1.236934E+2
4.500000E-1	6.767645E+3	6.767645E+3	1.049935E-1	1.240605E+2
4.000000E-1	6.718206E+3	6.718206E+3	1.042265E-1	1.244287E+2
3.500000E-1	5.877043E+3	5.877043E+3	9.117667E-2	1.247969E+2
3.000000E-1	5.031310E+3	5.031310E+3	7.805593E-2	1.251641E+2
2.500000E-1	4.181075E+3	4.181075E+3	6.486536E-2	1.255322E+2
2.000000E-1	3.332307E+3	3.332307E+3	5.169754E-2	1.259004E+2
1.500000E-1	2.490400E+3	2.490400E+3	3.863616E-2	1.262686E+2
1.000000E-1	1.654407E+3	1.654407E+3	2.566653E-2	1.266357E+2
5.000000E-2	8.223230E+2	8.223230E+2	1.275755E-2	1.270039E+2
0.000000E+0	1.277378E+0	-1.277378E+0	-1.981729E-5	1.277432E+2
-5.000000E-2	8.150715E+2	-8.150715E+2	-1.264505E-2	1.284824E+2
-1.000000E-1	1.621903E+3	-1.621903E+3	-2.516226E-2	1.288506E+2
-1.500000E-1	2.423521E+3	-2.423521E+3	-3.759860E-2	1.292178E+2
-2.000000E-1	3.220064E+3	-3.220064E+3	-4.995619E-2	1.295859E+2
-2.500000E-1	4.014618E+3	-4.014618E+3	-6.228293E-2	1.299541E+2
-3.000000E-1	4.808072E+3	-4.808072E+3	-7.459261E-2	1.303213E+2
-3.500000E-1	5.604683E+3	-5.604683E+3	-8.695127E-2	1.306895E+2
-4.000000E-1	6.388796E+3	-6.388796E+3	-9.911603E-2	1.310576E+2
-4.500000E-1	6.768148E+3	-6.768148E+3	-1.050013E-1	1.314258E+2
-5.000000E-1	6.768148E+3	-6.768148E+3	-1.050013E-1	1.317930E+2
-5.000000E-1	6.768142E+3	-6.768142E+3	-1.050012E-1	1.321611E+2
-4.500000E-1	6.768148E+3	-6.768148E+3	-1.050013E-1	1.325293E+2
-4.000000E-1	6.380269E+3	-6.380269E+3	-9.898373E-2	1.328975E+2
-3.500000E-1	5.591979E+3	-5.591979E+3	-8.675417E-2	1.332646E+2
-3.000000E-1	4.788579E+3	-4.788579E+3	-7.429019E-2	1.336328E+2
-2.500000E-1	3.991042E+3	-3.991042E+3	-6.191717E-2	1.340010E+2
-2.000000E-1	3.191054E+3	-3.191054E+3	-4.950613E-2	1.343682E+2
-1.500000E-1	2.390849E+3	-2.390849E+3	-3.709172E-2	1.347363E+2
-1.000000E-1	1.594372E+3	-1.594372E+3	-2.473515E-2	1.351045E+2
-5.000000E-2	7.979038E+2	-7.979038E+2	-1.237871E-2	1.354727E+2
0.000000E+0	1.499457E+0	-1.499457E+0	-2.326263E-5	1.362119E+2
0.000000E+0	1.263908E+0	-1.263908E+0	-1.960831E-5	1.365801E+2
5.000000E-2	7.900484E+2	7.900484E+2	1.225684E-2	1.373184E+2
1.000000E-1	1.582244E+3	1.582244E+3	2.454700E-2	1.376865E+2
1.500000E-1	2.375835E+3	2.375835E+3	3.685880E-2	1.380547E+2
2.000000E-1	3.175079E+3	3.175079E+3	4.925830E-2	1.384219E+2
2.500000E-1	3.981007E+3	3.981007E+3	6.176150E-2	1.387900E+2
3.000000E-1	4.800750E+3	4.800750E+3	7.447902E-2	1.391582E+2
3.500000E-1	5.641188E+3	5.641188E+3	8.751760E-2	1.395264E+2
4.000000E-1	6.524691E+3	6.524691E+3	1.012243E-1	1.398936E+2
4.500000E-1	6.767645E+3	6.767645E+3	1.049935E-1	1.402617E+2
5.000000E-1	6.767645E+3	6.767645E+3	1.049935E-1	1.406299E+2
5.000000E-1	6.767645E+3	6.767645E+3	1.049935E-1	1.409971E+2
4.500000E-1	6.767645E+3	6.767645E+3	1.049935E-1	1.413652E+2
4.000000E-1	6.767645E+3	6.767645E+3	1.049935E-1	1.417334E+2
3.500000E-1	5.971245E+3	5.971245E+3	9.263813E-2	1.421016E+2
3.000000E-1	5.097862E+3	5.097862E+3	7.908843E-2	1.424688E+2
2.500000E-1	4.227841E+3	4.227841E+3	6.559088E-2	1.428369E+2
2.000000E-1	3.370422E+3	3.370422E+3	5.228885E-2	1.432051E+2
1.500000E-1	2.518829E+3	2.518829E+3	3.907721E-2	1.435723E+2
1.000000E-1	1.673837E+3	1.673837E+3	2.596797E-2	1.439404E+2
5.000000E-2	8.326594E+2	8.326594E+2	1.291791E-2	1.443086E+2
0.000000E+0	1.283473E+0	-1.283473E+0	-1.991185E-5	1.450479E+2
-5.000000E-2	8.281210E+2	-8.281210E+2	-1.284750E-2	1.457871E+2
-1.000000E-1	1.650615E+3	-1.650615E+3	-2.560771E-2	1.461543E+2
-1.500000E-1	2.467569E+3	-2.467569E+3	-3.828196E-2	1.465225E+2
-2.000000E-1	3.281030E+3	-3.281030E+3	-5.090202E-2	1.468906E+2
-2.500000E-1	4.095880E+3	-4.095880E+3	-6.354363E-2	1.472588E+2
-3.000000E-1	4.995030E+3	-4.995030E+3	-7.749309E-2	1.476260E+2
-3.500000E-1	5.853395E+3	-5.853395E+3	-9.080979E-2	1.479941E+2
-4.000000E-1	6.690624E+3	-6.690624E+3	-1.037986E-1	1.483623E+2
-4.500000E-1	6.768148E+3	-6.768148E+3	-1.050013E-1	1.487295E+2
-5.000000E-1	6.768148E+3	-6.768148E+3	-1.050013E-1	1.490977E+2
-5.000000E-1	6.768148E+3	-6.768148E+3	-1.050013E-1	1.494658E+2
