voltage_run_1_spot_3_20	absJ_run_1_spot_3_20	J_run_1_spot_3_20	current_run_1_spot_3_20	time_run_1_spot_3_20	
-2.000000E-1	1.322126E-4	-1.322126E-4	-4.615090E-9	5.673535E+1
-2.500000E-1	1.817177E-4	-1.817177E-4	-6.343144E-9	5.710352E+1
-3.000000E-1	2.220877E-4	-2.220877E-4	-7.752324E-9	5.747070E+1
-3.500000E-1	2.809899E-4	-2.809899E-4	-9.808399E-9	5.783887E+1
-4.000000E-1	1.141295E-3	-1.141295E-3	-3.983870E-8	5.895313E+1
-4.500000E-1	1.249155E-3	-1.249155E-3	-4.360375E-8	5.932129E+1
-5.000000E-1	1.532957E-3	-1.532957E-3	-5.351028E-8	5.968848E+1
-5.000000E-1	2.276001E-3	-2.276001E-3	-7.944742E-8	6.005664E+1
-4.500000E-1	2.039324E-3	-2.039324E-3	-7.118585E-8	6.042480E+1
-4.000000E-1	1.369387E-3	-1.369387E-3	-4.780063E-8	6.079199E+1
-3.500000E-1	1.020114E-3	-1.020114E-3	-3.560871E-8	6.116016E+1
-3.000000E-1	6.273696E-4	-6.273696E-4	-2.189933E-8	6.152832E+1
-2.500000E-1	4.880492E-4	-4.880492E-4	-1.703613E-8	6.189551E+1
-2.000000E-1	3.062156E-4	-3.062156E-4	-1.068894E-8	6.226367E+1
-1.500000E-1	2.396008E-4	-2.396008E-4	-8.363647E-9	6.300488E+1
-1.000000E-1	1.274080E-4	-1.274080E-4	-4.447380E-9	6.337207E+1
-5.000000E-2	6.463786E-5	-6.463786E-5	-2.256287E-9	6.374023E+1
0.000000E+0	6.476801E-9	-6.476801E-9	-2.260830E-13	6.491406E+1
0.000000E+0	2.625111E-8	-2.625111E-8	-9.163365E-13	6.561816E+1
5.000000E-2	3.580995E-5	3.580995E-5	1.250003E-9	6.673340E+1
1.000000E-1	8.247008E-5	8.247008E-5	2.878749E-9	6.710059E+1
1.500000E-1	1.782715E-4	1.782715E-4	6.222848E-9	6.746875E+1
2.000000E-1	3.003726E-4	3.003726E-4	1.048498E-8	6.783691E+1
2.500000E-1	3.441342E-4	3.441342E-4	1.201255E-8	6.895117E+1
3.000000E-1	3.954798E-4	3.954798E-4	1.380485E-8	6.931836E+1
3.500000E-1	6.615832E-4	6.615832E-4	2.309361E-8	6.968652E+1
4.000000E-1	1.041834E-3	1.041834E-3	3.636688E-8	7.005469E+1
4.500000E-1	1.052350E-3	1.052350E-3	3.673394E-8	7.042187E+1
5.000000E-1	1.311747E-3	1.311747E-3	4.578861E-8	7.079004E+1
5.000000E-1	1.182524E-3	1.182524E-3	4.127787E-8	7.115820E+1
4.500000E-1	1.308330E-3	1.308330E-3	4.566933E-8	7.152539E+1
4.000000E-1	9.200445E-4	9.200445E-4	3.211561E-8	7.189355E+1
3.500000E-1	9.923090E-4	9.923090E-4	3.463812E-8	7.226172E+1
3.000000E-1	6.703919E-4	6.703919E-4	2.340109E-8	7.262891E+1
2.500000E-1	4.251544E-4	4.251544E-4	1.484069E-8	7.299707E+1
2.000000E-1	3.680440E-4	3.680440E-4	1.284716E-8	7.336523E+1
1.500000E-1	1.805156E-4	1.805156E-4	6.301183E-9	7.410645E+1
1.000000E-1	1.104124E-4	1.104124E-4	3.854121E-9	7.447363E+1
5.000000E-2	3.763837E-5	3.763837E-5	1.313827E-9	7.484180E+1
0.000000E+0	1.640212E-8	1.640212E-8	5.725420E-13	7.601563E+1
-5.000000E-2	4.420063E-5	-4.420063E-5	-1.542893E-9	7.713184E+1
-1.000000E-1	9.954242E-5	-9.954242E-5	-3.474686E-9	7.749902E+1
-1.500000E-1	1.644951E-4	-1.644951E-4	-5.741961E-9	7.786719E+1
-2.000000E-1	2.708667E-4	-2.708667E-4	-9.455033E-9	7.823437E+1
-2.500000E-1	2.952119E-4	-2.952119E-4	-1.030484E-8	7.934863E+1
-3.000000E-1	4.088787E-4	-4.088787E-4	-1.427256E-8	7.971680E+1
-3.500000E-1	5.321088E-4	-5.321088E-4	-1.857410E-8	8.008496E+1
-4.000000E-1	7.641653E-4	-7.641653E-4	-2.667440E-8	8.045215E+1
-4.500000E-1	9.430058E-4	-9.430058E-4	-3.291711E-8	8.082031E+1
-5.000000E-1	1.162246E-3	-1.162246E-3	-4.057003E-8	8.118848E+1
-5.000000E-1	1.045390E-3	-1.045390E-3	-3.649100E-8	8.155566E+1
-4.500000E-1	7.332109E-4	-7.332109E-4	-2.559389E-8	8.192383E+1
-4.000000E-1	5.793280E-4	-5.793280E-4	-2.022236E-8	8.229199E+1
-3.500000E-1	5.160001E-4	-5.160001E-4	-1.801180E-8	8.265918E+1
-3.000000E-1	3.248026E-4	-3.248026E-4	-1.133775E-8	8.302734E+1
-2.500000E-1	1.352741E-3	-1.352741E-3	-4.721956E-8	8.451465E+1
-2.000000E-1	9.680718E-4	-9.680718E-4	-3.379208E-8	8.488281E+1
-1.500000E-1	5.943910E-4	-5.943910E-4	-2.074816E-8	8.525000E+1
-1.000000E-1	3.346709E-4	-3.346709E-4	-1.168222E-8	8.561816E+1
-5.000000E-2	1.731461E-4	-1.731461E-4	-6.043940E-9	8.635938E+1
0.000000E+0	4.126093E-7	-4.126093E-7	-1.440278E-11	8.753320E+1
0.000000E+0	4.426465E-7	-4.426465E-7	-1.545128E-11	8.823730E+1
5.000000E-2	2.093166E-4	2.093166E-4	7.306529E-9	8.935254E+1
1.000000E-1	2.665030E-4	2.665030E-4	9.302710E-9	9.046582E+1
1.500000E-1	4.745010E-4	4.745010E-4	1.656321E-8	9.083398E+1
2.000000E-1	7.923081E-4	7.923081E-4	2.765677E-8	9.120117E+1
2.500000E-1	9.643134E-4	9.643134E-4	3.366089E-8	9.156934E+1
3.000000E-1	1.353533E-3	1.353533E-3	4.724720E-8	9.193750E+1
3.500000E-1	1.295036E-3	1.295036E-3	4.520528E-8	9.230469E+1
4.000000E-1	1.930533E-3	1.930533E-3	6.738832E-8	9.267285E+1
4.500000E-1	2.597275E-3	2.597275E-3	9.066200E-8	9.304004E+1
5.000000E-1	2.682974E-3	2.682974E-3	9.365345E-8	9.340820E+1
5.000000E-1	2.724494E-3	2.724494E-3	9.510279E-8	9.452832E+1
4.500000E-1	1.871667E-3	1.871667E-3	6.533350E-8	9.526855E+1
4.000000E-1	1.438554E-3	1.438554E-3	5.021501E-8	9.563672E+1
3.500000E-1	1.209730E-3	1.209730E-3	4.222754E-8	9.600488E+1
3.000000E-1	9.314074E-4	9.314074E-4	3.251225E-8	9.637207E+1
2.500000E-1	6.786674E-4	6.786674E-4	2.368996E-8	9.674023E+1
2.000000E-1	4.936358E-4	4.936358E-4	1.723114E-8	9.710742E+1
1.500000E-1	3.400971E-4	3.400971E-4	1.187163E-8	9.747559E+1
1.000000E-1	1.864712E-4	1.864712E-4	6.509073E-9	9.821680E+1
5.000000E-2	7.790502E-5	7.790502E-5	2.719398E-9	9.858398E+1
0.000000E+0	8.089820E-8	-8.089820E-8	-2.823880E-12	9.975879E+1
-5.000000E-2	7.541927E-5	-7.541927E-5	-2.632629E-9	1.008740E+2
-1.000000E-1	1.731432E-4	-1.731432E-4	-6.043837E-9	1.012422E+2
-1.500000E-1	2.731802E-4	-2.731802E-4	-9.535786E-9	1.016094E+2
-2.000000E-1	3.408065E-4	-3.408065E-4	-1.189639E-8	1.027236E+2
-2.500000E-1	4.815129E-4	-4.815129E-4	-1.680797E-8	1.030918E+2
-3.000000E-1	6.907966E-4	-6.907966E-4	-2.411335E-8	1.034590E+2
-3.500000E-1	9.544119E-4	-9.544119E-4	-3.331526E-8	1.038271E+2
-4.000000E-1	1.303004E-3	-1.303004E-3	-4.548343E-8	1.041953E+2
-4.500000E-1	1.425372E-3	-1.425372E-3	-4.975486E-8	1.045625E+2
-5.000000E-1	1.661066E-3	-1.661066E-3	-5.798215E-8	1.049307E+2
-5.000000E-1	1.428908E-3	-1.428908E-3	-4.987830E-8	1.052979E+2
-4.500000E-1	1.240383E-3	-1.240383E-3	-4.329753E-8	1.056660E+2
-4.000000E-1	1.030970E-3	-1.030970E-3	-3.598763E-8	1.060342E+2
-3.500000E-1	7.366186E-4	-7.366186E-4	-2.571284E-8	1.064014E+2
-3.000000E-1	6.217990E-4	-6.217990E-4	-2.170488E-8	1.067695E+2
-2.500000E-1	4.565912E-4	-4.565912E-4	-1.593804E-8	1.071367E+2
-2.000000E-1	3.587618E-4	-3.587618E-4	-1.252315E-8	1.075049E+2
-1.500000E-1	2.310891E-4	-2.310891E-4	-8.066530E-9	1.082461E+2
-1.000000E-1	1.644297E-4	-1.644297E-4	-5.739680E-9	1.086133E+2
-5.000000E-2	8.575617E-5	-8.575617E-5	-2.993455E-9	1.089814E+2
0.000000E+0	1.040145E-7	-1.040145E-7	-3.630790E-12	1.101553E+2
0.000000E+0	1.151484E-7	-1.151484E-7	-4.019438E-12	1.108594E+2
5.000000E-2	9.985033E-5	9.985033E-5	3.485434E-9	1.119746E+2
1.000000E-1	2.012301E-4	2.012301E-4	7.024255E-9	1.123418E+2
1.500000E-1	3.299441E-4	3.299441E-4	1.151722E-8	1.134561E+2
2.000000E-1	5.176679E-4	5.176679E-4	1.807002E-8	1.138242E+2
2.500000E-1	7.651633E-4	7.651633E-4	2.670924E-8	1.141914E+2
3.000000E-1	1.132592E-3	1.132592E-3	3.953493E-8	1.145596E+2
3.500000E-1	1.362026E-3	1.362026E-3	4.754367E-8	1.149277E+2
4.000000E-1	1.629525E-3	1.629525E-3	5.688116E-8	1.152949E+2
4.500000E-1	2.236478E-3	2.236478E-3	7.806779E-8	1.156631E+2
5.000000E-1	2.902934E-3	2.902934E-3	1.013315E-7	1.160303E+2
5.000000E-1	2.289309E-3	2.289309E-3	7.991196E-8	1.171504E+2
4.500000E-1	1.954121E-3	1.954121E-3	6.821169E-8	1.178916E+2
4.000000E-1	1.710202E-3	1.710202E-3	5.969733E-8	1.182588E+2
3.500000E-1	1.279084E-3	1.279084E-3	4.464847E-8	1.186270E+2
3.000000E-1	1.077828E-3	1.077828E-3	3.762328E-8	1.189951E+2
2.500000E-1	8.645815E-4	8.645815E-4	3.017959E-8	1.193623E+2
2.000000E-1	6.414500E-4	6.414500E-4	2.239083E-8	1.197305E+2
1.500000E-1	3.987769E-4	3.987769E-4	1.391994E-8	1.200977E+2
1.000000E-1	2.315895E-4	2.315895E-4	8.083999E-9	1.208389E+2
5.000000E-2	1.055294E-4	1.055294E-4	3.683672E-9	1.212070E+2
0.000000E+0	1.366231E-7	-1.366231E-7	-4.769046E-12	1.223809E+2
-5.000000E-2	8.858770E-5	-8.858770E-5	-3.092294E-9	1.234961E+2
-1.000000E-1	1.957473E-4	-1.957473E-4	-6.832868E-9	1.238643E+2
-1.500000E-1	3.181394E-4	-3.181394E-4	-1.110516E-8	1.249785E+2
-2.000000E-1	4.264960E-4	-4.264960E-4	-1.488752E-8	1.253457E+2
-2.500000E-1	5.951728E-4	-5.951728E-4	-2.077545E-8	1.257139E+2
-3.000000E-1	7.370821E-4	-7.370821E-4	-2.572902E-8	1.260820E+2
-3.500000E-1	9.344334E-4	-9.344334E-4	-3.261788E-8	1.264492E+2
-4.000000E-1	1.151653E-3	-1.151653E-3	-4.020028E-8	1.268174E+2
-4.500000E-1	1.524432E-3	-1.524432E-3	-5.321273E-8	1.271846E+2
-5.000000E-1	1.830149E-3	-1.830149E-3	-6.388424E-8	1.275527E+2
-5.000000E-1	1.284664E-3	-1.284664E-3	-4.484322E-8	1.279209E+2
-4.500000E-1	1.092634E-3	-1.092634E-3	-3.814012E-8	1.282881E+2
-4.000000E-1	9.683119E-4	-9.683119E-4	-3.380046E-8	1.286563E+2
-3.500000E-1	6.715526E-4	-6.715526E-4	-2.344161E-8	1.290234E+2
-3.000000E-1	5.580030E-4	-5.580030E-4	-1.947798E-8	1.293916E+2
-2.500000E-1	4.045128E-4	-4.045128E-4	-1.412016E-8	1.297598E+2
-2.000000E-1	2.993189E-4	-2.993189E-4	-1.044820E-8	1.301270E+2
-1.500000E-1	2.530761E-4	-2.530761E-4	-8.834022E-9	1.308682E+2
-1.000000E-1	1.580428E-4	-1.580428E-4	-5.516736E-9	1.312363E+2
-5.000000E-2	7.407937E-5	-7.407937E-5	-2.585858E-9	1.316035E+2
0.000000E+0	4.270810E-8	-4.270810E-8	-1.490794E-12	1.327783E+2
0.000000E+0	4.986950E-8	-4.986950E-8	-1.740774E-12	1.334814E+2
5.000000E-2	7.493277E-5	7.493277E-5	2.615647E-9	1.345967E+2
1.000000E-1	1.618343E-4	1.618343E-4	5.649081E-9	1.349639E+2
1.500000E-1	2.752001E-4	2.752001E-4	9.606297E-9	1.353320E+2
2.000000E-1	3.976012E-4	3.976012E-4	1.387890E-8	1.364463E+2
2.500000E-1	5.563821E-4	5.563821E-4	1.942140E-8	1.368135E+2
3.000000E-1	7.542766E-4	7.542766E-4	2.632922E-8	1.371816E+2
3.500000E-1	1.018872E-3	1.018872E-3	3.556533E-8	1.375498E+2
4.000000E-1	1.242662E-3	1.242662E-3	4.337709E-8	1.379170E+2
4.500000E-1	1.575832E-3	1.575832E-3	5.500691E-8	1.382852E+2
5.000000E-1	2.069238E-3	2.069238E-3	7.223002E-8	1.386523E+2
5.000000E-1	2.173690E-3	2.173690E-3	7.587609E-8	1.390205E+2
4.500000E-1	1.688149E-3	1.688149E-3	5.892752E-8	1.393887E+2
4.000000E-1	1.331173E-3	1.331173E-3	4.646670E-8	1.397559E+2
3.500000E-1	1.044583E-3	1.044583E-3	3.646281E-8	1.401240E+2
3.000000E-1	8.366948E-4	8.366948E-4	2.920616E-8	1.404912E+2
2.500000E-1	6.009164E-4	6.009164E-4	2.097594E-8	1.408594E+2
2.000000E-1	4.301793E-4	4.301793E-4	1.501609E-8	1.412275E+2
1.500000E-1	2.944539E-4	2.944539E-4	1.027838E-8	1.419678E+2
1.000000E-1	1.733088E-4	1.733088E-4	6.049619E-9	1.423359E+2
5.000000E-2	7.325821E-5	7.325821E-5	2.557194E-9	1.427031E+2
0.000000E+0	5.002695E-8	-5.002695E-8	-1.746270E-12	1.438779E+2
-5.000000E-2	6.962047E-5	-6.962047E-5	-2.430213E-9	1.449932E+2
-1.000000E-1	1.514407E-4	-1.514407E-4	-5.286279E-9	1.453613E+2
-1.500000E-1	2.546319E-4	-2.546319E-4	-8.888329E-9	1.457285E+2
-2.000000E-1	7.419489E-4	-7.419489E-4	-2.589890E-8	1.468428E+2
-2.500000E-1	8.606493E-4	-8.606493E-4	-3.004233E-8	1.472109E+2
-3.000000E-1	1.015841E-3	-1.015841E-3	-3.545955E-8	1.475781E+2
-3.500000E-1	1.515948E-3	-1.515948E-3	-5.291655E-8	1.479463E+2
-4.000000E-1	1.710969E-3	-1.710969E-3	-5.972407E-8	1.483145E+2
-4.500000E-1	2.080825E-3	-2.080825E-3	-7.263449E-8	1.486816E+2
-5.000000E-1	2.104597E-3	-2.104597E-3	-7.346431E-8	1.490498E+2
-5.000000E-1	2.085796E-3	-2.085796E-3	-7.280802E-8	1.494170E+2
-4.500000E-1	1.452644E-3	-1.452644E-3	-5.070683E-8	1.497852E+2
-4.000000E-1	1.386722E-3	-1.386722E-3	-4.840572E-8	1.501533E+2
-3.500000E-1	8.768712E-4	-8.768712E-4	-3.060858E-8	1.505205E+2
-3.000000E-1	7.975988E-4	-7.975988E-4	-2.784145E-8	1.508887E+2
-2.500000E-1	5.917485E-4	-5.917485E-4	-2.065592E-8	1.512559E+2
-2.000000E-1	3.772853E-4	-3.772853E-4	-1.316974E-8	1.516240E+2
-1.500000E-1	2.243847E-4	-2.243847E-4	-7.832505E-9	1.523652E+2
-1.000000E-1	1.331817E-4	-1.331817E-4	-4.648917E-9	1.527324E+2
-5.000000E-2	6.003180E-5	-6.003180E-5	-2.095505E-9	1.531006E+2
0.000000E+0	2.327808E-8	-2.327808E-8	-8.125584E-13	1.542744E+2
0.000000E+0	2.936409E-8	-2.936409E-8	-1.025000E-12	1.549785E+2
5.000000E-2	6.528527E-5	6.528527E-5	2.278886E-9	1.560938E+2
1.000000E-1	1.400925E-4	1.400925E-4	4.890150E-9	1.564609E+2
1.500000E-1	2.499132E-4	2.499132E-4	8.723617E-9	1.568291E+2
2.000000E-1	4.214712E-4	4.214712E-4	1.471212E-8	1.579434E+2
2.500000E-1	4.977339E-4	4.977339E-4	1.737419E-8	1.583105E+2
3.000000E-1	6.232302E-4	6.232302E-4	2.175484E-8	1.586787E+2
3.500000E-1	8.449056E-4	8.449056E-4	2.949277E-8	1.590469E+2
4.000000E-1	1.052429E-3	1.052429E-3	3.673672E-8	1.594141E+2
4.500000E-1	1.404433E-3	1.404433E-3	4.902396E-8	1.597822E+2
5.000000E-1	1.687784E-3	1.687784E-3	5.891477E-8	1.601494E+2
5.000000E-1	1.872655E-3	1.872655E-3	6.536798E-8	1.605176E+2
4.500000E-1	1.304775E-3	1.304775E-3	4.554523E-8	1.608857E+2
4.000000E-1	1.132859E-3	1.132859E-3	3.954423E-8	1.612529E+2
3.500000E-1	8.995658E-4	8.995658E-4	3.140077E-8	1.616211E+2
3.000000E-1	6.358591E-4	6.358591E-4	2.219567E-8	1.619883E+2
2.500000E-1	4.870508E-4	4.870508E-4	1.700128E-8	1.623564E+2
2.000000E-1	3.466197E-4	3.466197E-4	1.209931E-8	1.627246E+2
1.500000E-1	2.282780E-4	2.282780E-4	7.968405E-9	1.634648E+2
1.000000E-1	1.391275E-4	1.391275E-4	4.856465E-9	1.638330E+2
5.000000E-2	6.475317E-5	6.475317E-5	2.260312E-9	1.642012E+2
0.000000E+0	8.353209E-8	-8.353209E-8	-2.915820E-12	1.653750E+2
-5.000000E-2	6.132757E-5	-6.132757E-5	-2.140736E-9	1.664902E+2
-1.000000E-1	1.380855E-4	-1.380855E-4	-4.820094E-9	1.668584E+2
-1.500000E-1	2.330597E-4	-2.330597E-4	-8.135319E-9	1.672256E+2
-2.000000E-1	3.264017E-4	-3.264017E-4	-1.139357E-8	1.683398E+2
-2.500000E-1	5.562475E-4	-5.562475E-4	-1.941670E-8	1.687080E+2
-3.000000E-1	6.957272E-4	-6.957272E-4	-2.428546E-8	1.690752E+2
-3.500000E-1	9.259490E-4	-9.259490E-4	-3.232172E-8	1.694434E+2
-4.000000E-1	1.155364E-3	-1.155364E-3	-4.032982E-8	1.698115E+2
-4.500000E-1	1.197632E-3	-1.197632E-3	-4.180524E-8	1.701787E+2
-5.000000E-1	1.787281E-3	-1.787281E-3	-6.238788E-8	1.705469E+2
-5.000000E-1	1.869045E-3	-1.869045E-3	-6.524198E-8	1.709150E+2
