voltage_run_3_spot_3_10	absJ_run_3_spot_3_10	J_run_3_spot_3_10	current_run_3_spot_3_10	time_run_3_spot_3_10	
-4.500000E-1	3.146437E-5	-3.146437E-5	-3.953929E-10	1.849687E+2
-5.000000E-1	4.076524E-5	-4.076524E-5	-5.122711E-10	1.853369E+2
-5.000000E-1	4.188457E-5	-4.188457E-5	-5.263371E-10	1.857051E+2
-4.500000E-1	3.125255E-5	-3.125255E-5	-3.927311E-10	1.860742E+2
-4.000000E-1	2.533734E-5	-2.533734E-5	-3.183984E-10	1.864424E+2
-3.500000E-1	1.760761E-5	-1.760761E-5	-2.212638E-10	1.868105E+2
-3.000000E-1	1.216436E-5	-1.216436E-5	-1.528618E-10	1.871797E+2
-2.500000E-1	8.598259E-6	-8.598259E-6	-1.080489E-10	1.875479E+2
-2.000000E-1	5.800800E-6	-5.800800E-6	-7.289500E-11	1.887227E+2
-1.500000E-1	3.757409E-6	-3.757409E-6	-4.721699E-11	1.894258E+2
-1.000000E-1	2.188987E-6	-2.188987E-6	-2.750762E-11	1.901289E+2
-5.000000E-2	9.640310E-7	-9.640310E-7	-1.211437E-11	1.908320E+2
0.000000E+0	8.627917E-8	8.627917E-8	1.084216E-12	1.915352E+2
0.000000E+0	8.092966E-8	8.092966E-8	1.016992E-12	1.922383E+2
5.000000E-2	1.031246E-6	1.031246E-6	1.295902E-11	1.929414E+2
1.000000E-1	2.179538E-6	2.179538E-6	2.738888E-11	1.936445E+2
1.500000E-1	3.720778E-6	3.720778E-6	4.675667E-11	1.943477E+2
2.000000E-1	5.675257E-6	5.675257E-6	7.131738E-11	1.950508E+2
2.500000E-1	8.357624E-6	8.357624E-6	1.050250E-10	1.961660E+2
3.000000E-1	1.257940E-5	1.257940E-5	1.580774E-10	1.965342E+2
3.500000E-1	1.729536E-5	1.729536E-5	2.173399E-10	1.969023E+2
4.000000E-1	2.500557E-5	2.500557E-5	3.142293E-10	1.972705E+2
4.500000E-1	3.175285E-5	3.175285E-5	3.990181E-10	1.976396E+2
5.000000E-1	4.475322E-5	4.475322E-5	5.623856E-10	1.980078E+2
5.000000E-1	4.360088E-5	4.360088E-5	5.479048E-10	1.983760E+2
4.500000E-1	3.386278E-5	3.386278E-5	4.255323E-10	1.987441E+2
4.000000E-1	2.534561E-5	2.534561E-5	3.185024E-10	1.991133E+2
3.500000E-1	1.759924E-5	1.759924E-5	2.211586E-10	1.994814E+2
3.000000E-1	1.251801E-5	1.251801E-5	1.573059E-10	1.998496E+2
2.500000E-1	8.378927E-6	8.378927E-6	1.052927E-10	2.002178E+2
2.000000E-1	5.656713E-6	5.656713E-6	7.108435E-11	2.013926E+2
1.500000E-1	3.720050E-6	3.720050E-6	4.674753E-11	2.020957E+2
1.000000E-1	2.089477E-6	2.089477E-6	2.625714E-11	2.027988E+2
5.000000E-2	1.001701E-6	1.001701E-6	1.258774E-11	2.035020E+2
0.000000E+0	6.844819E-8	6.844819E-8	8.601453E-13	2.042051E+2
-5.000000E-2	9.371894E-7	-9.371894E-7	-1.177707E-11	2.049092E+2
-1.000000E-1	2.210795E-6	-2.210795E-6	-2.778167E-11	2.056123E+2
-1.500000E-1	3.793437E-6	-3.793437E-6	-4.766973E-11	2.063154E+2
-2.000000E-1	6.077143E-6	-6.077143E-6	-7.636763E-11	2.070186E+2
-2.500000E-1	1.010142E-5	-1.010142E-5	-1.269382E-10	2.081328E+2
-3.000000E-1	1.563221E-5	-1.563221E-5	-1.964401E-10	2.085020E+2
-3.500000E-1	1.982218E-5	-1.982218E-5	-2.490929E-10	2.088701E+2
-4.000000E-1	2.693247E-5	-2.693247E-5	-3.384434E-10	2.092383E+2
-4.500000E-1	3.558834E-5	-3.558834E-5	-4.472163E-10	2.096064E+2
-5.000000E-1	4.805274E-5	-4.805274E-5	-6.038486E-10	2.099756E+2
-5.000000E-1	5.075500E-5	-5.075500E-5	-6.378061E-10	2.103438E+2
-4.500000E-1	3.754814E-5	-3.754814E-5	-4.718438E-10	2.107119E+2
-4.000000E-1	2.833844E-5	-2.833844E-5	-3.561114E-10	2.110801E+2
-3.500000E-1	2.082484E-5	-2.082484E-5	-2.616926E-10	2.114482E+2
-3.000000E-1	1.531647E-5	-1.531647E-5	-1.924725E-10	2.118174E+2
-2.500000E-1	1.062226E-5	-1.062226E-5	-1.334833E-10	2.121855E+2
-2.000000E-1	7.236677E-6	-7.236677E-6	-9.093877E-11	2.133604E+2
-1.500000E-1	4.556726E-6	-4.556726E-6	-5.726151E-11	2.140635E+2
-1.000000E-1	2.657397E-6	-2.657397E-6	-3.339383E-11	2.147666E+2
-5.000000E-2	1.102588E-6	-1.102588E-6	-1.385553E-11	2.154697E+2
0.000000E+0	7.787500E-8	7.787500E-8	9.786061E-13	2.161729E+2
0.000000E+0	7.334050E-8	7.334050E-8	9.216239E-13	2.168770E+2
5.000000E-2	1.249429E-6	1.249429E-6	1.570079E-11	2.175791E+2
1.000000E-1	2.803219E-6	2.803219E-6	3.522629E-11	2.182822E+2
1.500000E-1	5.161574E-6	5.161574E-6	6.486225E-11	2.189854E+2
2.000000E-1	8.399124E-6	8.399124E-6	1.055465E-10	2.201006E+2
2.500000E-1	1.234742E-5	1.234742E-5	1.551623E-10	2.204687E+2
3.000000E-1	1.953630E-5	1.953630E-5	2.455004E-10	2.208379E+2
3.500000E-1	2.621684E-5	2.621684E-5	3.294505E-10	2.212061E+2
4.000000E-1	3.807102E-5	3.807102E-5	4.784146E-10	2.215742E+2
4.500000E-1	4.833476E-5	4.833476E-5	6.073925E-10	2.219424E+2
5.000000E-1	6.615094E-5	6.615094E-5	8.312772E-10	2.223105E+2
5.000000E-1	6.224486E-5	6.224486E-5	7.821919E-10	2.226797E+2
4.500000E-1	4.913203E-5	4.913203E-5	6.174113E-10	2.230479E+2
4.000000E-1	3.704223E-5	3.704223E-5	4.654864E-10	2.234160E+2
3.500000E-1	2.662108E-5	2.662108E-5	3.345304E-10	2.237842E+2
3.000000E-1	1.898669E-5	1.898669E-5	2.385938E-10	2.241533E+2
2.500000E-1	1.302312E-5	1.302312E-5	1.636534E-10	2.245215E+2
2.000000E-1	9.399500E-6	9.399500E-6	1.181176E-10	2.248896E+2
1.500000E-1	5.623612E-6	5.623612E-6	7.066839E-11	2.260645E+2
1.000000E-1	3.365281E-6	3.365281E-6	4.228937E-11	2.267676E+2
5.000000E-2	1.509406E-6	1.509406E-6	1.896776E-11	2.274707E+2
0.000000E+0	7.989045E-8	7.989045E-8	1.003933E-12	2.281738E+2
-5.000000E-2	1.191018E-6	-1.191018E-6	-1.496678E-11	2.288770E+2
-1.000000E-1	2.767053E-6	-2.767053E-6	-3.477181E-11	2.295801E+2
-1.500000E-1	4.332108E-6	-4.332108E-6	-5.443888E-11	2.302832E+2
-2.000000E-1	6.071260E-6	-6.071260E-6	-7.629371E-11	2.309863E+2
-2.500000E-1	1.179350E-5	-1.179350E-5	-1.482015E-10	2.321016E+2
-3.000000E-1	1.806116E-5	-1.806116E-5	-2.269632E-10	2.324697E+2
-3.500000E-1	2.623746E-5	-2.623746E-5	-3.297097E-10	2.328389E+2
-4.000000E-1	3.349553E-5	-3.349553E-5	-4.209172E-10	2.332070E+2
-4.500000E-1	4.135943E-5	-4.135943E-5	-5.197379E-10	2.335752E+2
-5.000000E-1	5.130274E-5	-5.130274E-5	-6.446893E-10	2.339434E+2
-5.000000E-1	4.759389E-5	-4.759389E-5	-5.980824E-10	2.343115E+2
-4.500000E-1	4.128644E-5	-4.128644E-5	-5.188207E-10	2.346807E+2
-4.000000E-1	3.374064E-5	-3.374064E-5	-4.239974E-10	2.350488E+2
-3.500000E-1	2.570970E-5	-2.570970E-5	-3.230776E-10	2.354170E+2
-3.000000E-1	1.916462E-5	-1.916462E-5	-2.408297E-10	2.357852E+2
-2.500000E-1	1.467591E-5	-1.467591E-5	-1.844229E-10	2.361543E+2
-2.000000E-1	1.063563E-5	-1.063563E-5	-1.336513E-10	2.365225E+2
-1.500000E-1	6.034701E-6	-6.034701E-6	-7.583428E-11	2.376973E+2
-1.000000E-1	3.567541E-6	-3.567541E-6	-4.483104E-11	2.384004E+2
-5.000000E-2	1.654090E-6	-1.654090E-6	-2.078591E-11	2.391035E+2
0.000000E+0	8.970489E-8	8.970489E-8	1.127265E-12	2.398066E+2
